Stock,Trend,Proba,CV,Entry,Target,Stop,ATR,Score
ESABINDIA,Bearish,0.2709464715965619,0.39080459770114945,5658.17,5117.94,5970.93,150.13,0.20492273369027325
RUSHIL,Bearish,0.24733069572466282,0.5706075533661741,23.17,20.96,24.45,0.9,0.2048499226987191
SDBL,Bearish,0.23152461709027,0.7089490968801314,116.18,105.08,122.6,3.61,0.20457043753082804
VSTIND,Bearish,0.24535722052744585,0.5816912972085385,250.29,226.4,264.13,3.72,0.2043031962717041
RAYMONDLSL,Bearish,0.2615991111671485,0.4523809523809524,1114.4,1008.0,1176.0,41.25,0.20429644872101121
ATUL,Bearish,0.262921426118575,0.43678160919540227,5894.88,5332.05,6220.72,116.58,0.20368855310795347
HYBRIDFIN,Bearish,0.25654960824531686,0.4827586206896551,21.6,19.54,22.8,1.52,0.20347037895318232
V2RETAIL,Bearish,0.26019241031918927,0.4532019704433498,2418.84,2187.9,2552.55,92.54,0.20328333141193802
HMAAGRO,Bearish,0.2593509831488114,0.45771756978653527,29.81,26.96,31.46,1.28,0.20309439058073586
AARTIPHARM,Bearish,0.27116508344334284,0.3715106732348112,694.56,628.24,732.95,25.96,0.2029953391491297
LLOYDSME,Bearish,0.24653700006574386,0.5582922824302134,1218.38,1102.05,1285.73,37.3,0.20297808182752705
GTLINFRA,Bearish,0.24329927882739863,0.5816912972085385,1.35,1.22,1.43,0.04,0.20258959654084374
KOKUYOCMLN,Bearish,0.2515678272359132,0.5127257799671593,94.35,85.34,99.56,2.61,0.2025348205152188
GRINFRA,Bearish,0.26326597977628896,0.42282430213464695,1063.16,961.65,1121.92,30.87,0.20248568953565477
GNA,Bearish,0.23913734211237542,0.6161740558292282,315.32,285.21,332.74,8.17,0.2024224956632669
CIEINDIA,Bearish,0.2642593572417895,0.4113300492610838,409.14,370.08,431.76,9.76,0.20203474011786074
ABSLPSE,Bearish,0.25470210739239596,0.4815270935960591,10.01,9.05,10.56,0.23,0.20187965063761829
NAHARINDUS,Bearish,0.2498019937992732,0.5180623973727422,113.93,103.05,120.22,4.77,0.20164640419002086
BFSI,Bearish,0.2549615734870522,0.4704433497536946,28.77,26.02,30.36,0.46,0.20095493476811996
BORANA,Bearish,0.26167281226680916,0.41871921182266014,280.44,253.67,295.94,14.08,0.2008306608431964
AFSL,Bearish,0.25292232990081764,0.4827586206896551,200.2,181.09,211.27,5.56,0.20059357199030362
CLEAN,Bearish,0.24339440794051273,0.55623973727422,909.73,822.87,960.01,24.92,0.2001909013750457
IFBAGRO,Bearish,0.254389679037333,0.4651067323481117,1331.61,1204.47,1405.22,90.44,0.19996114836645534
TATACOMM,Bearish,0.2566534534197904,0.44745484400656815,1829.8,1655.1,1930.95,51.18,0.19992840443735396
BAJAJHIND,Bearish,0.24073873559391426,0.574712643678161,20.86,18.86,22.01,0.5,0.19978547942391506
HDFCMOMENT,Bearish,0.24871774387360823,0.5069786535303776,32.32,29.23,34.1,0.48,0.19966848108342702
SAKHTISUG,Bearish,0.2584290874322546,0.4293924466338259,19.35,17.51,20.42,0.59,0.19944445171290584
INDOUS,Bearish,0.2541343306093137,0.45894909688013136,137.86,124.7,145.48,8.92,0.19913448697334069
BIRLANU,Bearish,0.24888812282968997,0.4954844006568144,1656.97,1498.77,1748.57,42.39,0.1986609466461614
ONGC,Bearish,0.2519318473839338,0.47126436781609193,242.78,219.6,256.2,3.85,0.19864970954641217
ALPL30IETF,Bearish,0.24862056777075017,0.4942528735632184,27.75,25.1,29.28,0.3,0.19832491268149496
NAUKRI,Bearish,0.2265541146755856,0.6867816091954023,1315.89,1190.25,1388.62,30.29,0.1981697485840467
GVPIL,Bearish,0.24416040449230192,0.5277777777777778,359.15,324.86,379.0,15.01,0.19804121697708935
CASTROLIND,Bearish,0.2395123947408191,0.5599343185550082,189.6,171.5,200.08,2.79,0.1973519206583629
ISHANCH,Bearish,0.256295563118411,0.42323481116584566,66.67,60.3,70.35,3.58,0.19716661957467252
INSPIRISYS,Bearish,0.23612876075711997,0.5874384236453202,95.04,85.97,100.3,5.0,0.1971616992528662
SWIGGY,Bearish,0.2632457390535739,0.3711001642036125,380.59,344.25,401.62,12.56,0.19702365822761736
NEXTMEDIA,Bearish,0.2437189427290866,0.5180623973727422,6.15,5.56,6.49,0.53,0.1967360135396042
THYROCARE,Bearish,0.24308559998894141,0.5229885057471265,486.85,440.37,513.76,22.48,0.19670374987610892
KAYNES,Bearish,0.2624223735658442,0.37315270935960587,5462.55,4941.0,5764.5,190.1,0.19662287201657588
OBCL,Bearish,0.2312301331404446,0.6239737274220033,54.72,49.5,57.75,1.94,0.19645069111143848
BAYERCROP,Bearish,0.24250530523123653,0.5221674876847291,4514.61,4083.57,4764.16,111.71,0.19615453753186718
BAYERCROP,Bearish,0.24250530523123653,0.5221674876847291,4514.61,4083.57,4764.16,111.71,0.19615453753186718
CSBBANK,Bearish,0.2478650245259126,0.4720853858784893,410.64,371.43,433.34,13.0,0.19552439701518623
PHOENIXLTD,Bearish,0.24131382949935554,0.5229885057471265,1731.1,1565.82,1826.79,37.2,0.19527004134200723
AUSOMENT,Bearish,0.2284405186680739,0.6346469622331692,106.48,96.32,112.37,5.78,0.19505594369030943
BLUESTARCO,Bearish,0.24653201510199074,0.4770114942528736,1749.41,1582.38,1846.11,44.53,0.1949586510231835
RAYMOND,Bearish,0.24703235855295536,0.47126436781609193,483.27,437.13,509.99,15.37,0.19478643444520385
AAATECH,Bearish,0.2363565262696769,0.5541871921182266,89.53,80.98,94.48,3.99,0.1942082196146902
VAL30IETF,Bearish,0.23875716040003375,0.5307881773399016,14.27,12.91,15.06,0.2,0.19394608743825403
RADHIKAJWE,Bearish,0.2465340429110558,0.46633825944170776,79.95,72.31,84.37,2.39,0.1939077283323411
VADILALIND,Bearish,0.2353248567753083,0.5587027914614122,5333.2,4824.0,5628.0,126.29,0.1937855758174337
ZENITHEXPO,Bearish,0.23459748181107942,0.5595238095238094,246.59,223.05,260.22,13.18,0.19326363977769875
TINNARUBR,Bearish,0.2352782690611728,0.5525451559934318,831.32,751.95,877.28,28.99,0.19316770858881183
HINDWAREAP,Bearish,0.2433085536203147,0.4819376026272579,328.95,297.54,347.13,18.39,0.19288894858438085
PNB,Bearish,0.23917105201499883,0.5114942528735632,123.91,112.08,130.76,2.32,0.19243647863275767
RAJTV,Bearish,0.23359486297401652,0.5525451559934318,41.29,37.35,43.58,1.66,0.19178560178490683
LUPIN,Bearish,0.22957898271180194,0.5862068965517241,2061.04,1864.26,2174.97,34.35,0.1915797028146761
AGIIL,Bearish,0.24153398092570988,0.4827586206896552,271.64,245.7,286.65,12.27,0.1915614331479768
HERITGFOOD,Bearish,0.24211854407421834,0.4778325123152709,477.7,432.09,504.11,9.91,0.19154797132177076
OFSS,Bearish,0.2201017909871119,0.6736453201970444,8057.51,7288.2,8502.9,164.96,0.19136929117844953
NOVAAGRI,Bearish,0.24893123225851443,0.42118226600985226,42.6,38.53,44.95,1.68,0.19129690754841502
ROML,Bearish,0.22961566399299044,0.5812807881773399,51.52,46.6,54.37,2.66,0.19115786805327775
SBILIFE,Bearish,0.2388663914413897,0.5,1974.08,1785.6,2083.2,33.93,0.19109311315311178
AKSHOPTFBR,Bearish,0.24072918430532178,0.48316912972085385,6.78,6.13,7.15,0.27,0.19096267477487838
MARICO,Bearish,0.24290814623440193,0.4651067323481117,721.03,652.19,760.88,12.28,0.19093617340296914
ORIENTHOT,Bearish,0.22913502911862071,0.582512315270936,117.38,106.17,123.87,3.61,0.19087060799979685
ASMS,Bearish,0.2270797178168607,0.5989326765188835,11.89,10.75,12.55,0.56,0.19065001596019848
KIRLPNU,Bearish,0.2441359382332624,0.44786535303776676,1071.81,969.48,1131.06,31.57,0.19021757420637606
PILITA,Bearish,0.22620859895667178,0.6022167487684729,11.52,10.42,12.16,0.49,0.19021580217686637
GANECOS,Bearish,0.23817841333620202,0.4946633825944171,902.17,816.03,952.04,48.83,0.19003430384246398
DJML,Bearish,0.23133962797315005,0.5517241379310345,70.13,63.43,74.0,5.71,0.18985803950899902
WAAREERTL,Bearish,0.22981018450118865,0.5644499178981938,1060.67,959.4,1119.3,35.84,0.18977264661025905
GARUDA,Bearish,0.23971033428548633,0.4766009852216749,215.84,195.23,227.77,11.03,0.1895246731666037
DALBHARAT,Bearish,0.2556660431867227,0.3526272577996716,2007.71,1816.02,2118.69,37.71,0.1894615522006042
MANINFRA,Bearish,0.23551964080526347,0.5098522167487686,127.34,115.18,134.38,4.53,0.189343868864133
VESUVIUS,Bearish,0.2291781464540803,0.5648604269293925,477.0,431.46,503.37,12.37,0.18928835413202363
RTNINDIA,Bearish,0.24203390684827575,0.4527914614121511,43.22,39.1,45.61,1.39,0.18905669866621475
GOCOLORS,Bearish,0.23466556123133325,0.5110837438423644,516.4,467.1,544.95,18.4,0.18877283817279172
OSWALPUMPS,Bearish,0.26530057841305993,0.2764102564102564,549.64,497.16,580.02,23.84,0.18851306740981325
APOLLOHOSP,Bearish,0.23969856574299336,0.46592775041050905,7263.5,6570.0,7665.0,100.94,0.1884920248510994
ANMOL,Bearish,0.23293332592333305,0.5229885057471264,14.26,12.9,15.05,0.66,0.18848857637934077
AMBIKCO,Bearish,0.24333540902596537,0.4355500821018062,1263.65,1143.0,1333.5,26.32,0.18839514836739354
NDLVENTURE,Bearish,0.23377627647653493,0.5119047619047619,96.66,87.44,102.01,3.61,0.18813424154540193
UNICHEMLAB,Bearish,0.220657160851841,0.6280788177339901,462.48,418.32,488.04,16.09,0.18783033199604987
GOODLUCK,Bearish,0.24159642509643567,0.4425287356321839,1146.24,1036.8,1209.6,37.39,0.1877231992703339
DPWIRES,Bearish,0.23123732362946556,0.5287356321839081,206.35,186.65,217.76,7.52,0.1876477591751755
CHEMCON,Bearish,0.22327682388009648,0.6009852216748769,219.85,198.85,232.0,8.76,0.1876405229258348
TATAMOTORS,Bearish,0.23668398407741703,0.4815270935960591,356.01,322.02,375.69,11.4,0.18759829082786403
CHALET,Bearish,0.2442611323452128,0.41954022988505746,881.52,797.36,930.25,22.32,0.1875476280535657
GMMPFAUDLR,Bearish,0.2304137402960116,0.534072249589491,1129.03,1021.23,1191.43,34.69,0.18747127802409483
NILASPACES,Bearish,0.24358070989736763,0.4187192118226601,16.72,15.12,17.64,0.89,0.1869451950837925
SAMBHV,Bearish,0.22393244663476808,0.5851449275362319,104.67,94.68,110.46,3.78,0.18677264208450584
ELLEN,Bearish,0.216092116035022,0.660024154589372,392.88,355.37,414.59,12.98,0.18670567610079075
CPPLUS,Bearish,0.23034813865088863,0.5208333333333334,1553.59,1405.26,1639.47,71.86,0.18619807874280164
UNIDT,Bearish,0.22401494336127942,0.5763546798029556,196.61,177.84,207.48,7.19,0.18605379039759462
SUYOG,Bearish,0.25478824188817917,0.32471264367816094,652.32,590.04,688.38,26.01,0.18596613057355604
GOKUL,Bearish,0.22897448987769586,0.5295566502463055,39.8,36.0,42.0,1.42,0.1858866794672132
DELTACORP,Bearish,0.23729798009343572,0.45566502463054187,67.96,61.47,71.72,1.5,0.18563014403368272
TCS,Bearish,0.22359373680104164,0.5685550082101806,3119.23,2821.41,3291.64,43.45,0.18500637762568944
MGEL,Bearish,0.24479341192481743,0.3871100164203613,15.02,13.59,15.86,0.81,0.1847808398388154
BCONCEPTS,Bearish,0.22851553232505423,0.5188834154351395,324.57,293.58,342.51,17.09,0.1845384873521538
SJVN,Bearish,0.22943947934800107,0.5012315270935961,77.59,70.18,81.88,1.39,0.1836646078524639
SIGMA,Bearish,0.23139455165169415,0.48193760262725777,52.24,47.25,55.12,2.43,0.18344382518462715
SMSLIFE,Bearish,0.2347898766509862,0.4523809523809524,1345.44,1216.98,1419.81,71.42,0.1833597131941035
ESCORTS,Bearish,0.22239384960183511,0.5587027914614122,3795.73,3433.32,4005.54,92.3,0.18313713559165898
SKMEGGPROD,Bearish,0.22813884444994148,0.5057471264367817,430.44,389.34,454.23,21.05,0.1830355326736312
ZUARI,Bearish,0.23647934743474242,0.4322660098522168,271.64,245.7,286.65,9.34,0.18277640203207432
LOYALTEX,Bearish,0.21371675130901138,0.6362889983579639,217.26,196.52,229.27,9.92,0.1826242978344984
RSWM,Bearish,0.21862637767382181,0.5878489326765189,157.62,142.57,166.33,6.11,0.18258353971248897
INTERARCH,Bearish,0.224302303216549,0.5344827586206896,2413.07,2182.68,2546.46,103.35,0.1825356674451916
SIGNATURE,Bearish,0.22871119912078308,0.49384236453201974,1108.63,1002.78,1169.91,25.77,0.1824056312199743
IGCL,Bearish,0.2337777228622971,0.4492753623188406,88.28,79.85,93.16,3.06,0.18227886217379105
INDUSTOWER,Bearish,0.23972857092847344,0.3957307060755337,400.29,362.07,422.41,8.46,0.18178432521308543
BAJAJFINSV,Bearish,0.2338321867847051,0.4429392446633826,2091.89,1892.16,2207.52,41.03,0.18172869294778476
WOCKPHARMA,Bearish,0.21105396453991818,0.6518883415435139,1256.88,1136.88,1326.36,37.55,0.18166582629199524
SALASAR,Bearish,0.22154731360444616,0.5472085385878489,9.68,8.76,10.22,0.48,0.18142142084488883
SAFARI,Bearish,0.23078239890280444,0.4597701149425288,2406.91,2177.1,2539.95,73.63,0.18091217936978463
ECAPINSURE,Bearish,0.22254025055610932,0.5291461412151067,24.05,21.75,25.38,0.5,0.1806266762723889
DBEIL,Bearish,0.2281174508045355,0.4761904761904762,132.74,120.07,140.08,4.99,0.180321413493109
REPRO,Bearish,0.22606005803814755,0.49384236453201974,469.89,425.02,495.86,28.14,0.1802912482580103
GATECH,Bearish,0.23704754052711208,0.3994252873563218,0.59,0.53,0.62,0.03,0.18010163711312765
PRUDENT,Bearish,0.21895569901000794,0.5459770114942529,2469.89,2234.07,2606.42,77.06,0.1791913306840525
CHEMFAB,Bearish,0.21680325535759437,0.5656814449917899,498.5,450.9,526.05,23.26,0.17913858472239982
SHEKHAWATI,Bearish,0.23410403191950388,0.4109195402298851,19.1,17.28,20.16,1.29,0.17894158761663229
JBCHEPHARM,Bearish,0.21842279237193146,0.5480295566502463,1762.94,1594.62,1860.39,30.98,0.17893453384951824
ASTEC,Bearish,0.2154385853342408,0.5755336617405583,823.76,745.11,869.3,53.55,0.17886001435959303
AMRUTANJAN,Bearish,0.22533372701116897,0.4831691297208538,675.8,611.28,713.16,15.12,0.17874995651739856
ESSENTIA,Bearish,0.1988880015991339,0.7442528735632185,1.6,1.45,1.69,0.06,0.1785419876424409
RETAIL,Bearish,0.22335951446225302,0.4946633825944171,27.86,25.2,29.4,1.54,0.1782108178607697
SPORTKING,Bearish,0.20353958872650685,0.6863711001642036,93.83,84.87,99.02,3.52,0.1780052298123769
THOMASCOTT,Bearish,0.21113428985521976,0.6038587848932676,349.79,316.39,369.13,23.86,0.17767869220164226
KRIDHANINF,Bearish,0.2148509783562012,0.5640394088669951,3.89,3.52,4.11,0.19,0.17738435454433163
STANLEY,Bearish,0.24128440865662298,0.3366174055829228,223.33,202.0,235.67,7.21,0.17725885785381462
URAVIDEF,Bearish,0.21423869755511055,0.5644499178981938,187.96,170.01,198.34,12.61,0.17691402463130557
BEARDSELL,Bearish,0.21840044651066087,0.5238095238095238,30.57,27.65,32.26,1.57,0.1768003614610112
WORTH,Bearish,0.2165580882217334,0.5406403940886699,142.38,128.79,150.26,5.8,0.1767668729967548
TORNTPHARM,Bearish,0.2140469693499257,0.5632183908045977,3711.75,3357.36,3916.92,63.07,0.17665025746350188
RELAXO,Bearish,0.2235550459086424,0.47495894909688013,408.05,369.09,430.61,9.73,0.17660481541321485
RUCHINFRA,Bearish,0.22707870346085168,0.44211822660098515,6.92,6.25,7.3,0.35,0.1764054755456961
MOLOWVOL,Bearish,0.22182245802134606,0.48809523809523814,38.91,35.2,41.07,0.35,0.17640166899792759
ORBTEXP,Bearish,0.2105892738753376,0.5874384236453202,204.91,185.35,216.24,9.73,0.17583685675797894
FISCHER,Bearish,0.21788425345614282,0.5151515151515151,44.99,40.7,47.48,5.08,0.1756279133919212
PAKKA,Bearish,0.21440323605361064,0.5435139573070608,114.03,103.14,120.33,5.18,0.1752544021469415
IOLCP,Bearish,0.23538988684658796,0.3600164203612479,90.33,81.7,95.32,2.9,0.1751316218886519
PLATIND,Bearish,0.21092575748272654,0.5755336617405583,270.44,244.62,285.39,9.05,0.17511340391340977
CLEDUCATE,Bearish,0.20927988481478005,0.5886699507389163,83.07,75.14,87.66,3.79,0.17484664268269307
AADHARHFC,Bearish,0.22920260375250945,0.4068144499178982,479.19,433.44,505.68,10.27,0.1748187347176365
ONMOBILE,Bearish,0.22420431803938334,0.4462233169129721,56.55,51.15,59.67,2.39,0.17454066860832784
ZODIAC,Bearish,0.20415930733120086,0.6350574712643678,334.52,302.58,353.01,14.01,0.17435674177825544
JUBLFOOD,Bearish,0.21414627027746652,0.5353037766830869,601.78,544.32,635.04,12.84,0.17434108506332988
SIYSIL,Bearish,0.2176738111261796,0.5004105090311987,695.41,629.01,733.85,26.91,0.17417479172707276
CHENNPETRO,Bearish,0.22481389553633777,0.43678160919540227,912.56,825.44,963.01,48.6,0.1741661673465421
VINNY,Bearish,0.20563389191623027,0.6169950738916257,1.32,1.2,1.4,0.05,0.17413037448472898
LPDC,Bearish,0.21348295194072914,0.5344827586206896,7.72,6.98,8.15,0.64,0.1737309539931451
INDOCO,Bearish,0.21377620627189214,0.5307881773399015,255.27,230.89,269.38,8.59,0.17365367691741385
PCBL,Bearish,0.21208004879959003,0.5455665024630543,323.52,292.63,341.41,7.77,0.1735295374660685
NITINSPIN,Bearish,0.20108865228699319,0.6510673234811165,326.56,295.38,344.61,9.92,0.17302209162296292
PGIL,Bearish,0.21465496640369686,0.5119047619047619,1675.08,1515.15,1767.68,79.18,0.17274613962964175
MAXIND,Bearish,0.2087532989580438,0.5652709359605912,200.38,181.25,211.46,7.29,0.17245284844957606
VASWANI,Bearish,0.21771472875482006,0.4778325123152709,53.83,48.69,56.8,3.9,0.1722413075764734
VINDHYATEL,Bearish,0.207900675370842,0.5697865353037767,1505.63,1361.88,1588.86,51.38,0.1721240074252521
JPASSOCIAT,Bearish,0.17793237601895862,0.9174876847290641,3.13,2.84,3.31,0.05,0.1720597310961654
NETWORK18,Bearish,0.21124458984637257,0.5353037766830869,44.64,40.37,47.1,1.19,0.1719787646072767
BARBEQUE,Bearish,0.20849194468621912,0.5595238095238094,187.46,169.56,197.82,6.73,0.17175764967007576
MMFL,Bearish,0.2161709629370534,0.48316912972085385,322.53,291.73,340.36,9.41,0.17148143217551803
ULTRACEMCO,Bearish,0.22484478899678506,0.4059934318555008,11543.99,10441.8,12182.1,148.52,0.17142107640592333
HILINFRA,Bearish,0.21842563445499252,0.4615384615384616,66.34,60.0,70.0,2.5,0.17138011318776336
PSPPROJECT,Bearish,0.2082031576481875,0.557471264367816,930.47,841.64,981.91,38.01,0.17134880560471524
MFSL,Bearish,0.2147457488304668,0.4942528735632184,1719.76,1555.56,1814.82,38.07,0.17130293067625743
URJA,Bearish,0.21689856992210232,0.46715927750410513,12.14,10.98,12.81,0.31,0.17066961363985458
BANCOINDIA,Bearish,0.21599852903755562,0.47126436781609193,679.88,614.97,717.46,34.78,0.17031608151696914
SBCL,Bearish,0.2270338090673384,0.37520525451559933,425.51,384.88,449.03,15.99,0.17029399668630568
VIMTALABS,Bearish,0.20971738170581913,0.528735632183908,611.33,552.96,645.12,22.0,0.17018444998196355
EMSLIMITED,Bearish,0.21405900709711476,0.48686371100164205,436.95,395.23,461.11,15.68,0.1701224292857201
INDOFARM,Bearish,0.21547955126159804,0.4708538587848932,209.49,189.49,221.07,9.7,0.16987148203726307
FINPIPE,Bearish,0.21736635253342143,0.4532019704433498,179.12,162.02,189.02,4.3,0.16982415523054503
TATVA,Bearish,0.20569449916602117,0.5574712643678161,1449.62,1311.21,1529.75,69.93,0.16928420850904732
JSWCEMENT,Bearish,0.20487221108580544,0.5641025641025641,115.21,104.21,121.58,3.4,0.1691509024862291
BERGEPAINT,Bearish,0.2120592020627217,0.48850574712643685,565.71,511.69,596.98,13.85,0.16867237681310737
MANYAVAR,Bearish,0.21217223845129551,0.48686371100164205,606.2,548.33,639.71,13.86,0.16862292842434654
NEOGEN,Bearish,0.2149877180305176,0.4523809523809524,1125.34,1017.9,1187.55,53.65,0.16789517027145184
PARASPETRO,Bearish,0.19980143263813377,0.5997536945812808,2.12,1.92,2.24,0.14,0.16781351854582172
KAJARIACER,Bearish,0.23286874391350426,0.3009031198686371,1076.79,973.98,1136.31,25.37,0.1677496189734882
SYRMA,Bearish,0.2103536951329682,0.48850574712643685,823.01,744.44,868.51,33.16,0.16731581268047585
SANATHAN,Bearish,0.21450236260573163,0.44047619047619047,459.69,415.8,485.1,15.97,0.16649469097492503
TCPLPACK,Bearish,0.2117551613854659,0.4597701149425287,3083.11,2788.74,3253.53,86.41,0.1659965747872273
SHOPERSTOP,Bearish,0.21487861929347135,0.430623973727422,426.21,385.52,449.77,14.86,0.1659399255397694
BALMLAWRIE,Bearish,0.2144226707136735,0.43267651888341546,184.98,167.32,195.21,3.67,0.16576386432183496
LAKPRE,Bearish,0.20112418109632332,0.5595238095238094,5.13,4.64,5.42,0.23,0.16568801585554255
FOODSIN,Bearish,0.20226054763303622,0.5476190476190476,73.42,66.41,77.48,3.57,0.16566101996610585
HINDCOPPER,Bearish,0.21119774314776876,0.4540229885057471,322.68,291.87,340.51,11.33,0.1650740980925089
GLOSTERLTD,Bearish,0.20329523410963174,0.5295566502463055,619.59,560.43,653.84,22.09,0.16503967774023307
AIRAN,Bearish,0.19702128801868807,0.5935960591133006,19.65,17.78,20.74,0.88,0.16499319686294076
TOP10ADD,Bearish,0.20538730886118767,0.5057471264367815,100.97,91.33,106.55,0.87,0.16478200182196434
AGI,Bearish,0.20163791517136678,0.5402298850574713,766.9,693.68,809.29,19.2,0.16455508019732232
JINDRILL,Bearish,0.20192849277142558,0.5361247947454845,562.62,508.91,593.72,13.77,0.16446064435899357
HDFCPVTBAN,Bearish,0.20628456648068474,0.48316912972085385,29.15,26.37,30.76,0.55,0.16363887367293725
ACMESOLAR,Bearish,0.20735097592627996,0.4667487684729064,229.25,207.36,241.92,7.51,0.16312291061786655
DIGIDRIVE,Bearish,0.20934138011889453,0.44745484400656815,27.85,25.19,29.39,1.21,0.16307315390542457
SAMMAANCAP,Bearish,0.20855990151709763,0.4523809523809524,152.75,138.17,161.2,7.12,0.16287535166097147
INSECTICID,Bearish,0.19686778580300754,0.5652709359605912,720.03,651.29,759.83,20.1,0.16263412649834663
SMARTWORKS,Bearish,0.21054817790510416,0.43070175438596486,478.25,432.58,504.68,21.29,0.16260229458566114
DBREALTY,Bearish,0.1949964284103209,0.58128078817734,132.44,119.8,139.77,5.08,0.16233692808543956
NKIND,Bearish,0.1897920162125945,0.6309523809523809,67.66,61.2,71.4,3.49,0.16177509953359245
BATAINDIA,Bearish,0.20617745027674655,0.4597701149425288,995.1,900.09,1050.1,16.12,0.16162416217096684
ACCELYA,Bearish,0.21540070540782494,0.37561576354679804,1284.45,1161.81,1355.45,21.34,0.16160358341680658
ALKYLAMINE,Bearish,0.19953756954910548,0.5197044334975369,1682.84,1522.17,1775.87,38.0,0.1612027655470606
